Inn,Score,Out,RoB,Pit(cnt)Sequence,R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
Top of the 1st Red Sox Batting Tied 0-0 Indians' Jeff D'Amico facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Indians' Jeff D'Amico facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Indians' Jeff D'Amico facing 1-2-3,,Top of the 1st Red Sox Batting Tied 0-0 Indians' Jeff D'Amico facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Indians' Jeff D'Amico facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Indians' Jeff D'Amico facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Indians' Jeff D'Amico facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Indians' Jeff D'Amico facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Indians' Jeff D'Amico facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Indians' Jeff D'Amico facing 1-2-3,Top of the 1st Red Sox Batting Tied 0-0 Indians' Jeff D'Amico facing 1-2-3
t1,0-0,0,"['', '', '']",7(1-2) CLFFBFX,O,BOS,J. Damon,J. D'Amico,-2%,48%,Foul Popfly: C (Behind Home)
t1,0-0,1,"['', '', '']",4(1-2) BFSS,O,BOS,M. Bellhorn,J. D'Amico,-2%,46%,Strikeout Swinging
t1,0-0,2,"['', '', '']",3(1-1) BCX,R,BOS,D. Ortiz,J. D'Amico,10%,56%,Home Run (Fly Ball)
t1,1-0,2,"['', '', '']",2(1-0) BX,O,BOS,M. Ramirez,J. D'Amico,-1%,55%,Lineout: CF
,,,,,,,,,1 run 1 hit 0 errors 0 LOB. Red Sox 1 Indians 0.,1 run 1 hit 0 errors 0 LOB. Red Sox 1 Indians 0.,1 run 1 hit 0 errors 0 LOB. Red Sox 1 Indians 0.
Bottom of the 1st Indians Batting Behind 0-1 Red Sox' Byung-Hyun Kim facing 1-2-3,Bottom of the 1st Indians Batting Behind 0-1 Red Sox' Byung-Hyun Kim facing 1-2-3,Bottom of the 1st Indians Batting Behind 0-1 Red Sox' Byung-Hyun Kim facing 1-2-3,,Bottom of the 1st Indians Batting Behind 0-1 Red Sox' Byung-Hyun Kim facing 1-2-3,Bottom of the 1st Indians Batting Behind 0-1 Red Sox' Byung-Hyun Kim facing 1-2-3,Bottom of the 1st Indians Batting Behind 0-1 Red Sox' Byung-Hyun Kim facing 1-2-3,Bottom of the 1st Indians Batting Behind 0-1 Red Sox' Byung-Hyun Kim facing 1-2-3,Bottom of the 1st Indians Batting Behind 0-1 Red Sox' Byung-Hyun Kim facing 1-2-3,Bottom of the 1st Indians Batting Behind 0-1 Red Sox' Byung-Hyun Kim facing 1-2-3,Bottom of the 1st Indians Batting Behind 0-1 Red Sox' Byung-Hyun Kim facing 1-2-3,Bottom of the 1st Indians Batting Behind 0-1 Red Sox' Byung-Hyun Kim facing 1-2-3
b1,0-1,0,"['', '', '']",6(2-2) BSCBFX,O,CLE,M. Lawton,B. Kim,2%,57%,Groundout: P-1B
b1,0-1,1,"['', '', '']",4(1-2) CBCX,R,CLE,O. Vizquel,B. Kim,-10%,47%,Home Run (Fly Ball)
b1,1-1,1,"['', '', '']",1(0-0) X,,CLE,J. Gerut,B. Kim,-7%,41%,Triple to CF (Fly Ball to Deep CF)
b1,1-1,1,"['', '', 'Gerut']",1(0-0) X,RO,CLE,V. Martinez,B. Kim,-2%,39%,Flyball: LF/Sacrifice Fly; Gerut Scores
b1,2-1,2,"['', '', '']",7(3-2) BCBSFBB,,CLE,T. Hafner,B. Kim,-1%,38%,Walk
b1,2-1,2,"['Hafner', '', '']",4(1-2) 1BFSS,O,CLE,R. Belliard,B. Kim,2%,40%,Strikeout Swinging
,,,,,,,,,2 runs 2 hits 0 errors 1 LOB. Red Sox 1 Indians 2.,2 runs 2 hits 0 errors 1 LOB. Red Sox 1 Indians 2.,2 runs 2 hits 0 errors 1 LOB. Red Sox 1 Indians 2.
Top of the 2nd Red Sox Batting Behind 1-2 Indians' Jeff D'Amico facing 5-6-7,Top of the 2nd Red Sox Batting Behind 1-2 Indians' Jeff D'Amico facing 5-6-7,Top of the 2nd Red Sox Batting Behind 1-2 Indians' Jeff D'Amico facing 5-6-7,,Top of the 2nd Red Sox Batting Behind 1-2 Indians' Jeff D'Amico facing 5-6-7,Top of the 2nd Red Sox Batting Behind 1-2 Indians' Jeff D'Amico facing 5-6-7,Top of the 2nd Red Sox Batting Behind 1-2 Indians' Jeff D'Amico facing 5-6-7,Top of the 2nd Red Sox Batting Behind 1-2 Indians' Jeff D'Amico facing 5-6-7,Top of the 2nd Red Sox Batting Behind 1-2 Indians' Jeff D'Amico facing 5-6-7,Top of the 2nd Red Sox Batting Behind 1-2 Indians' Jeff D'Amico facing 5-6-7,Top of the 2nd Red Sox Batting Behind 1-2 Indians' Jeff D'Amico facing 5-6-7,Top of the 2nd Red Sox Batting Behind 1-2 Indians' Jeff D'Amico facing 5-6-7
t2,1-2,0,"['', '', '']",4(1-2) BCSX,O,BOS,J. Varitek,J. D'Amico,-2%,37%,Groundout: SS-1B
t2,1-2,1,"['', '', '']",4(1-2) CBFX,O,BOS,K. Millar,J. D'Amico,-2%,36%,Groundout: 2B-1B
t2,1-2,2,"['', '', '']",4(2-1) FBBX,O,BOS,B. Daubach,J. D'Amico,-1%,34%,Flyball: CF (Deep CF)
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Red Sox 1 Indians 2.,0 runs 0 hits 0 errors 0 LOB. Red Sox 1 Indians 2.,0 runs 0 hits 0 errors 0 LOB. Red Sox 1 Indians 2.
Bottom of the 2nd Indians Batting Ahead 2-1 Red Sox' Byung-Hyun Kim facing 7-8-9,Bottom of the 2nd Indians Batting Ahead 2-1 Red Sox' Byung-Hyun Kim facing 7-8-9,Bottom of the 2nd Indians Batting Ahead 2-1 Red Sox' Byung-Hyun Kim facing 7-8-9,,Bottom of the 2nd Indians Batting Ahead 2-1 Red Sox' Byung-Hyun Kim facing 7-8-9,Bottom of the 2nd Indians Batting Ahead 2-1 Red Sox' Byung-Hyun Kim facing 7-8-9,Bottom of the 2nd Indians Batting Ahead 2-1 Red Sox' Byung-Hyun Kim facing 7-8-9,Bottom of the 2nd Indians Batting Ahead 2-1 Red Sox' Byung-Hyun Kim facing 7-8-9,Bottom of the 2nd Indians Batting Ahead 2-1 Red Sox' Byung-Hyun Kim facing 7-8-9,Bottom of the 2nd Indians Batting Ahead 2-1 Red Sox' Byung-Hyun Kim facing 7-8-9,Bottom of the 2nd Indians Batting Ahead 2-1 Red Sox' Byung-Hyun Kim facing 7-8-9,Bottom of the 2nd Indians Batting Ahead 2-1 Red Sox' Byung-Hyun Kim facing 7-8-9
b2,2-1,0,"['', '', '']",4(2-1) CBBX,,CLE,B. Broussard,B. Kim,-3%,31%,Single to RF (Ground Ball thru CF-RF)
b2,2-1,0,"['Broussard', '', '']",4(1-2) BC>FS,O,CLE,C. Blake,B. Kim,3%,34%,Strikeout Swinging
b2,2-1,1,"['Broussard', '', '']",3(0-2) CFX,,CLE,A. Escobar,B. Kim,-6%,29%,Single to RF (Ground Ball); Broussard to 3B
b2,2-1,1,"['Escobar', '', 'Broussard']",1(0-0) X,RO,CLE,M. Lawton,B. Kim,-1%,27%,Flyball: LF/Sacrifice Fly; Broussard Scores
b2,3-1,2,"['Escobar', '', '']",1(0-0) >B,,CLE,O. Vizquel,B. Kim,-1%,27%,Escobar Steals 2B
b2,3-1,2,"['', 'Escobar', '']",4(2-1) >B.BSX,O,CLE,O. Vizquel,B. Kim,2%,29%,Flyball: LF
,,,,,,,,,1 run 2 hits 0 errors 1 LOB. Red Sox 1 Indians 3.,1 run 2 hits 0 errors 1 LOB. Red Sox 1 Indians 3.,1 run 2 hits 0 errors 1 LOB. Red Sox 1 Indians 3.
Top of the 3rd Red Sox Batting Behind 1-3 Indians' Jeff D'Amico facing 8-9-1,Top of the 3rd Red Sox Batting Behind 1-3 Indians' Jeff D'Amico facing 8-9-1,Top of the 3rd Red Sox Batting Behind 1-3 Indians' Jeff D'Amico facing 8-9-1,,Top of the 3rd Red Sox Batting Behind 1-3 Indians' Jeff D'Amico facing 8-9-1,Top of the 3rd Red Sox Batting Behind 1-3 Indians' Jeff D'Amico facing 8-9-1,Top of the 3rd Red Sox Batting Behind 1-3 Indians' Jeff D'Amico facing 8-9-1,Top of the 3rd Red Sox Batting Behind 1-3 Indians' Jeff D'Amico facing 8-9-1,Top of the 3rd Red Sox Batting Behind 1-3 Indians' Jeff D'Amico facing 8-9-1,Top of the 3rd Red Sox Batting Behind 1-3 Indians' Jeff D'Amico facing 8-9-1,Top of the 3rd Red Sox Batting Behind 1-3 Indians' Jeff D'Amico facing 8-9-1,Top of the 3rd Red Sox Batting Behind 1-3 Indians' Jeff D'Amico facing 8-9-1
t3,1-3,0,"['', '', '']",2(0-1) CX,,BOS,B. Mueller,J. D'Amico,4%,33%,Single to LF (Line Drive to LF-CF)
t3,1-3,0,"['Mueller', '', '']",4(1-2) 1CFBX,O,BOS,P. Reese,J. D'Amico,-4%,29%,Groundout: 2B-SS/Forceout at 2B; Reese to 1B
t3,1-3,1,"['Reese', '', '']",3(0-2) 1CCX,O,BOS,J. Damon,J. D'Amico,-3%,26%,Flyball: LF
t3,1-3,2,"['Reese', '', '']",4(2-1) C1BBX,,BOS,M. Bellhorn,J. D'Amico,2%,28%,Single to RF (Ground Ball); Reese to 2B
t3,1-3,2,"['Bellhorn', 'Reese', '']",1(0-0) X,RRR,BOS,D. Ortiz,J. D'Amico,29%,57%,Home Run (Fly Ball); Reese Scores; Bellhorn Scores
t3,4-3,2,"['', '', '']",6(3-2) BBBCFB,,BOS,M. Ramirez,J. D'Amico,1%,58%,Walk
t3,4-3,2,"['Ramirez', '', '']",6(2-2) FSBBFX,,BOS,J. Varitek,J. D'Amico,3%,61%,Single to RF (Line Drive); Ramirez to 3B
t3,4-3,2,"['Varitek', '', 'Ramirez']",3(0-2) CFX,R,BOS,K. Millar,J. D'Amico,9%,70%,Single to CF (Line Drive); Ramirez Scores; Varitek to 2B
t3,5-3,2,"['Millar', 'Varitek', '']",7(3-2) BFBFB>F>X,O,BOS,B. Daubach,J. D'Amico,-3%,67%,Flyball: CF (Deep CF)
,,,,,,,,,4 runs 5 hits 0 errors 2 LOB. Red Sox 5 Indians 3.,4 runs 5 hits 0 errors 2 LOB. Red Sox 5 Indians 3.,4 runs 5 hits 0 errors 2 LOB. Red Sox 5 Indians 3.
Bottom of the 3rd Indians Batting Behind 3-5 Red Sox' Byung-Hyun Kim facing 3-4-5,Bottom of the 3rd Indians Batting Behind 3-5 Red Sox' Byung-Hyun Kim facing 3-4-5,Bottom of the 3rd Indians Batting Behind 3-5 Red Sox' Byung-Hyun Kim facing 3-4-5,,Bottom of the 3rd Indians Batting Behind 3-5 Red Sox' Byung-Hyun Kim facing 3-4-5,Bottom of the 3rd Indians Batting Behind 3-5 Red Sox' Byung-Hyun Kim facing 3-4-5,Bottom of the 3rd Indians Batting Behind 3-5 Red Sox' Byung-Hyun Kim facing 3-4-5,Bottom of the 3rd Indians Batting Behind 3-5 Red Sox' Byung-Hyun Kim facing 3-4-5,Bottom of the 3rd Indians Batting Behind 3-5 Red Sox' Byung-Hyun Kim facing 3-4-5,Bottom of the 3rd Indians Batting Behind 3-5 Red Sox' Byung-Hyun Kim facing 3-4-5,Bottom of the 3rd Indians Batting Behind 3-5 Red Sox' Byung-Hyun Kim facing 3-4-5,Bottom of the 3rd Indians Batting Behind 3-5 Red Sox' Byung-Hyun Kim facing 3-4-5
b3,3-5,0,"['', '', '']",1(0-0) H,,CLE,J. Gerut,B. Kim,-4%,63%,Hit By Pitch
b3,3-5,0,"['Gerut', '', '']",2(1-1) FB1,,CLE,V. Martinez,B. Kim,-6%,57%,Gerut Picked off 1B safe on E1; Gerut to 3B
b3,3-5,0,"['', '', 'Gerut']",8(2-2) FB1.CFBFFX,R,CLE,V. Martinez,B. Kim,-5%,52%,Reached on E4 (Ground Ball); Gerut Scores/unER; Martinez to 1B
b3,4-5,0,"['Martinez', '', '']",2(1-0) B1X,O,CLE,T. Hafner,B. Kim,4%,56%,Flyball: CF (Deep CF-RF)
b3,4-5,1,"['Martinez', '', '']",1(0-0) X,,CLE,R. Belliard,B. Kim,-10%,46%,Single to RF (Line Drive); Martinez to 3B/Adv on E9; Belliard to 2B
b3,4-5,1,"['', 'Belliard', 'Martinez']",6(2-2) BCFFBX,O,CLE,B. Broussard,B. Kim,9%,55%,Fielder's Choice P; Martinez out at Hm/P-C; Belliard to 3B; Broussard to 2B
b3,4-5,2,"['', 'Broussard', 'Belliard']",3(1-1) BCX,O,CLE,C. Blake,B. Kim,7%,62%,Foul Popfly: C (Behind Home)
,,,,,,,,,1 run 1 hit 3 errors 2 LOB. Red Sox 5 Indians 4.,1 run 1 hit 3 errors 2 LOB. Red Sox 5 Indians 4.,1 run 1 hit 3 errors 2 LOB. Red Sox 5 Indians 4.
Top of the 4th Red Sox Batting Ahead 5-4 Indians' Jeff D'Amico facing 8-9-1,Top of the 4th Red Sox Batting Ahead 5-4 Indians' Jeff D'Amico facing 8-9-1,Top of the 4th Red Sox Batting Ahead 5-4 Indians' Jeff D'Amico facing 8-9-1,,Top of the 4th Red Sox Batting Ahead 5-4 Indians' Jeff D'Amico facing 8-9-1,Top of the 4th Red Sox Batting Ahead 5-4 Indians' Jeff D'Amico facing 8-9-1,Top of the 4th Red Sox Batting Ahead 5-4 Indians' Jeff D'Amico facing 8-9-1,Top of the 4th Red Sox Batting Ahead 5-4 Indians' Jeff D'Amico facing 8-9-1,Top of the 4th Red Sox Batting Ahead 5-4 Indians' Jeff D'Amico facing 8-9-1,Top of the 4th Red Sox Batting Ahead 5-4 Indians' Jeff D'Amico facing 8-9-1,Top of the 4th Red Sox Batting Ahead 5-4 Indians' Jeff D'Amico facing 8-9-1,Top of the 4th Red Sox Batting Ahead 5-4 Indians' Jeff D'Amico facing 8-9-1
t4,5-4,0,"['', '', '']",5(2-2) BBCFX,O,BOS,B. Mueller,J. D'Amico,-2%,60%,Groundout: 2B-1B
t4,5-4,1,"['', '', '']",4(2-1) BCBX,O,BOS,P. Reese,J. D'Amico,-2%,58%,Popfly: SS
t4,5-4,2,"['', '', '']",7(2-2) BCFFFBX,O,BOS,J. Damon,J. D'Amico,-1%,57%,Popfly: SS
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Red Sox 5 Indians 4.,0 runs 0 hits 0 errors 0 LOB. Red Sox 5 Indians 4.,0 runs 0 hits 0 errors 0 LOB. Red Sox 5 Indians 4.
Bottom of the 4th Indians Batting Behind 4-5 Red Sox' Byung-Hyun Kim facing 9-1-2,Bottom of the 4th Indians Batting Behind 4-5 Red Sox' Byung-Hyun Kim facing 9-1-2,Bottom of the 4th Indians Batting Behind 4-5 Red Sox' Byung-Hyun Kim facing 9-1-2,,Bottom of the 4th Indians Batting Behind 4-5 Red Sox' Byung-Hyun Kim facing 9-1-2,Bottom of the 4th Indians Batting Behind 4-5 Red Sox' Byung-Hyun Kim facing 9-1-2,Bottom of the 4th Indians Batting Behind 4-5 Red Sox' Byung-Hyun Kim facing 9-1-2,Bottom of the 4th Indians Batting Behind 4-5 Red Sox' Byung-Hyun Kim facing 9-1-2,Bottom of the 4th Indians Batting Behind 4-5 Red Sox' Byung-Hyun Kim facing 9-1-2,Bottom of the 4th Indians Batting Behind 4-5 Red Sox' Byung-Hyun Kim facing 9-1-2,Bottom of the 4th Indians Batting Behind 4-5 Red Sox' Byung-Hyun Kim facing 9-1-2,Bottom of the 4th Indians Batting Behind 4-5 Red Sox' Byung-Hyun Kim facing 9-1-2
b4,4-5,0,"['', '', '']",3(1-1) BCX,O,CLE,A. Escobar,B. Kim,3%,60%,Lineout: CF
b4,4-5,1,"['', '', '']",2(1-0) BX,,CLE,M. Lawton,B. Kim,-5%,55%,Double to RF (Line Drive to Deep RF)
,,,,,,,,,Mark Malaska replaces Byung-Hyun Kim pitching,Mark Malaska replaces Byung-Hyun Kim pitching,Mark Malaska replaces Byung-Hyun Kim pitching
b4,4-5,1,"['', 'Lawton', '']",7(2-2) .BFCFFBX,R,CLE,O. Vizquel,M. Malaska,-11%,44%,Single to CF (Ground Ball); Lawton Scores
b4,5-5,1,"['Vizquel', '', '']",3(2-0) BBX,O,CLE,J. Gerut,M. Malaska,3%,47%,Flyball: CF
b4,5-5,2,"['Vizquel', '', '']",3(2-0) 1BB>B,,CLE,V. Martinez,M. Malaska,-1%,46%,Vizquel Steals 2B
b4,5-5,2,"['', 'Vizquel', '']",4(3-0) 1BB>B.B,,CLE,V. Martinez,M. Malaska,-1%,45%,Walk
b4,5-5,2,"['Martinez', 'Vizquel', '']",3(1-1) *BFX,O,CLE,T. Hafner,M. Malaska,5%,50%,Flyball: CF
,,,,,,,,,1 run 2 hits 0 errors 2 LOB. Red Sox 5 Indians 5.,1 run 2 hits 0 errors 2 LOB. Red Sox 5 Indians 5.,1 run 2 hits 0 errors 2 LOB. Red Sox 5 Indians 5.
Top of the 5th Red Sox Batting Tied 5-5 Indians' Jeff D'Amico facing 2-3-4,Top of the 5th Red Sox Batting Tied 5-5 Indians' Jeff D'Amico facing 2-3-4,Top of the 5th Red Sox Batting Tied 5-5 Indians' Jeff D'Amico facing 2-3-4,,Top of the 5th Red Sox Batting Tied 5-5 Indians' Jeff D'Amico facing 2-3-4,Top of the 5th Red Sox Batting Tied 5-5 Indians' Jeff D'Amico facing 2-3-4,Top of the 5th Red Sox Batting Tied 5-5 Indians' Jeff D'Amico facing 2-3-4,Top of the 5th Red Sox Batting Tied 5-5 Indians' Jeff D'Amico facing 2-3-4,Top of the 5th Red Sox Batting Tied 5-5 Indians' Jeff D'Amico facing 2-3-4,Top of the 5th Red Sox Batting Tied 5-5 Indians' Jeff D'Amico facing 2-3-4,Top of the 5th Red Sox Batting Tied 5-5 Indians' Jeff D'Amico facing 2-3-4,Top of the 5th Red Sox Batting Tied 5-5 Indians' Jeff D'Amico facing 2-3-4
t5,5-5,0,"['', '', '']",5(2-2) CCBBS,O,BOS,M. Bellhorn,J. D'Amico,-3%,47%,Strikeout Swinging
t5,5-5,1,"['', '', '']",6(3-2) CFBBBC,O,BOS,D. Ortiz,J. D'Amico,-2%,45%,Strikeout Looking
t5,5-5,2,"['', '', '']",4(1-2) FCBX,O,BOS,M. Ramirez,J. D'Amico,-2%,43%,Groundout: 2B-1B
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Red Sox 5 Indians 5.,0 runs 0 hits 0 errors 0 LOB. Red Sox 5 Indians 5.,0 runs 0 hits 0 errors 0 LOB. Red Sox 5 Indians 5.
